
---------- Begin Simulation Statistics ----------
simSeconds                                   0.170533                       # Number of seconds simulated (Second)
simTicks                                 170532982368                       # Number of ticks simulated (Tick)
finalTick                                170532982368                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1651.71                       # Real time elapsed on the host (Second)
hostTickRate                                103246095                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8614308                       # Number of bytes of host memory used (Byte)
simInsts                                    321262860                       # Number of instructions simulated (Count)
simOps                                      330133630                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   194503                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     199873                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        358262569                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.113912                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.897737                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       428419324                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1991                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      416389316                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 742448                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             98287684                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          53922959                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 289                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           358020268                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.163033                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.259553                       # Number of insts issued each cycle (Count)
system.cpu.decode.idleCycles                145027468                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              49066796                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 139939446                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              16059391                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                7927167                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             36524900                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  3581                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              469227031                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts              26712750                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           399390004                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                547765                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         65019840                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        78027385                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       23420165                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.114797                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      158934909                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     165734708                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     441441617                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    255701872                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         101447550                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     38421388                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites        66171                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads       3773603                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites      2559751                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           40311130                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     177146335                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                15861314                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   24                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           162                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           80                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 168172934                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes               3034331                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          358020268                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.451301                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.746146                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                188807660     52.74%     52.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 31931095      8.92%     61.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 23750435      6.63%     68.29% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 13961276      3.90%     72.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 99569802     27.81%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            358020268                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             508229016                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.418594                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           88407626                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.246768                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    172943010                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      168169901                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         168169901                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     168169901                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        168169901                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         3033                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            3033                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         3033                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           3033                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    272558075                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    272558075                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    272558075                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    272558075                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    168172934                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     168172934                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    168172934                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    168172934                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000018                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000018                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000018                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000018                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 89864.185625                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 89864.185625                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 89864.185625                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 89864.185625                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1627                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           19                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      85.631579                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          839                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           839                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          839                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          839                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2194                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2194                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2194                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2194                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    211703379                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    211703379                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    211703379                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    211703379                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000013                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000013                       # mshr miss ratio for demand accesses (Ratio)
