
---------- Begin Simulation Statistics ----------
simSeconds                                   0.113000                       # Number of seconds simulated (Second)
simTicks                                 112999554472                       # Number of ticks simulated (Tick)
finalTick                                112999554472                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1428.75                       # Real time elapsed on the host (Second)
hostTickRate                                 79089796                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8659740                       # Number of bytes of host memory used (Byte)
simInsts                                    261123602                       # Number of instructions simulated (Count)
simOps                                      312340936                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   182764                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     218611                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        237394023                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.908319                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.100934                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       336001650                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177456                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      342680944                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 354042                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23838169                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19894525                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1314                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           236616649                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.448254                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.263121                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.numCCRegReads       62620938                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      61871971                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     348796403                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    197270055                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         116383394                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    108101209                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites      2812182                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads     118598084                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites     62893085                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           20945503                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     136546781                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 3889372                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                    2                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           26                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  92437658                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                787695                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          236616649                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.531814                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.776667                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                123011901     51.99%     51.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 15976964      6.75%     58.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 16163856      6.83%     65.57% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 11707737      4.95%     70.52% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 69756191     29.48%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            236616649                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             306041256                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.289170                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           37802567                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.159240                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     98125154                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       92083338                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          92083338                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      92083338                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         92083338                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst       354320                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total          354320                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst       354320                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total         354320                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   3308165251                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   3308165251                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   3308165251                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   3308165251                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     92437658                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      92437658                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     92437658                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     92437658                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.003833                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.003833                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.003833                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.003833                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst  9336.659661                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total  9336.659661                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst  9336.659661                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total  9336.659661                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1002                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           16                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      62.625000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst         7520                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          7520                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         7520                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         7520                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       346800                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       346800                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       346800                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       346800                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   2884181579                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   2884181579                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   2884181579                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   2884181579                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.003752                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.003752                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.003752                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.003752                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst  8316.555879                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total  8316.555879                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst  8316.555879                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total  8316.555879                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                 345775                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     92083338                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        92083338                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst       354320                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total        354320                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   3308165251                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   3308165251                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     92437658                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     92437658                       # number of ReadReq accesses(hits+misses) (Count)
