
---------- Begin Simulation Statistics ----------
simSeconds                                   0.219315                       # Number of seconds simulated (Second)
simTicks                                 219314881324                       # Number of ticks simulated (Tick)
finalTick                                219314881324                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1947.50                       # Real time elapsed on the host (Second)
hostTickRate                                112613415                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8736268                       # Number of bytes of host memory used (Byte)
simInsts                                    388181042                       # Number of instructions simulated (Count)
simOps                                      421914038                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   199322                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     216644                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        460745550                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.184709                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.844089                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       511881043                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   541462                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      490893818                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 294681                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             90508466                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          56863924                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 408                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           460511930                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.065974                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.303029                       # Number of insts issued each cycle (Count)
system.cpu.dcache.tags.avgOccs::cpu.data     0.381425                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher     0.618371                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.999796                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1022          518                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.occupanciesTaskId::1024          506                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1022::0            8                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::1          444                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::2           51                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::3            9                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::4            6                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::0          123                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          365                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2            5                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::4           13                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1022     0.505859                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.ratioOccsTaskId::1024     0.494141                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses          490218026                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses         490218026                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 219314881324                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                143450186                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles             128564152                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 153172214                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              27589834                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                7735544                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             45299399                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 15620                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              554368454                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts              24289270                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           475545294                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop               1443107                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         79370022                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        77889767                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       52301412                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.032121                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      150659598                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     157830990                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     529395973                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    289186914                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         130191179                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     91177355                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites      2163902                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads      31386022                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites     18841054                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           55715651                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     256077006                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                15496614                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                    7                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles            45                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           14                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 191804111                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes               2763263                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          460511930                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.335693                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.687063                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                253561711     55.06%     55.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 40579797      8.81%     63.87% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 33247217      7.22%     71.09% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 24464414      5.31%     76.40% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                108658791     23.60%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            460511930                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             575039344                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.248063                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          106903752                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.232023                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    196686551                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      191798963                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         191798963                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     191798963                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        191798963                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         5148                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            5148                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         5148                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           5148                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    268957611                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    268957611                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    268957611                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    268957611                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    191804111                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     191804111                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    191804111                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    191804111                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000027                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000027                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000027                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000027                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 52245.068182                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 52245.068182                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 52245.068182                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 52245.068182                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          929                       # number of cycles access was blocked (Cycle)
