
---------- Begin Simulation Statistics ----------
simSeconds                                   0.167661                       # Number of seconds simulated (Second)
simTicks                                 167661018280                       # Number of ticks simulated (Tick)
finalTick                                167661018280                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1671.07                       # Real time elapsed on the host (Second)
hostTickRate                                100331321                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8643696                       # Number of bytes of host memory used (Byte)
simInsts                                    321262860                       # Number of instructions simulated (Count)
simOps                                      330133630                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   192249                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     197558                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        352229031                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.095152                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.913115                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       427831096                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2118                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      407277225                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 480115                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             97699583                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          52446417                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 416                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           352023682                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.156960                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.272050                       # Number of insts issued each cycle (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1022     0.122070                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.ratioOccsTaskId::1024     0.877930                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses          349812118                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses         349812118                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 167661018280                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                147334747                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              39063990                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 143886845                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              13823606                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                7914494                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             36499869                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  5550                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              469371394                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts              26677626                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           390297967                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                546678                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         64918872                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        69146906                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       23385817                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.108080                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      158886669                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     165704977                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     431006637                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    255672620                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          92532723                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     37963049                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites        66171                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads       3773775                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites      2559465                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           40111637                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     172233432                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                15835926                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   24                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           162                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           90                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 167121296                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes               3025779                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          352023682                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.465698                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.749702                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                184182631     52.32%     52.32% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 31485643      8.94%     61.27% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 23701429      6.73%     68.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 13543956      3.85%     71.85% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 99110023     28.15%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            352023682                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             504675575                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.432805                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           87770959                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.249187                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    171872011                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      167118291                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         167118291                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     167118291                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        167118291                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         3005                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            3005                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         3005                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           3005                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    237600158                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    237600158                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    237600158                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    237600158                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    167121296                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     167121296                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    167121296                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    167121296                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000018                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000018                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000018                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000018                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 79068.272213                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 79068.272213                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 79068.272213                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 79068.272213                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1498                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           18                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      83.222222                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          820                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           820                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          820                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          820                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         2185                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         2185                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         2185                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         2185                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    186736226                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    186736226                       # number of demand (read+write) MSHR miss ticks (Tick)
