
---------- Begin Simulation Statistics ----------
simSeconds                                   0.114913                       # Number of seconds simulated (Second)
simTicks                                 114913006404                       # Number of ticks simulated (Tick)
finalTick                                114913006404                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1436.66                       # Real time elapsed on the host (Second)
hostTickRate                                 79986025                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8656540                       # Number of bytes of host memory used (Byte)
simInsts                                    261123601                       # Number of instructions simulated (Count)
simOps                                      312340934                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181757                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     217407                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        241413880                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.923700                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.082602                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       336037075                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177476                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      342716408                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 352064                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23873616                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19880276                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1334                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           239008156                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.433911                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.264524                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.numLoadInsts        79098434                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       37290036                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.400856                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       62625324                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      61877818                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     348826931                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    197294275                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         116388470                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    108143805                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites      2812182                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads     118632030                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites     62912893                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           20948368                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     137344659                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 3891150                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   19                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           136                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           28                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  92445347                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                791124                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          239008156                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.516564                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.774276                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                125390397     52.46%     52.46% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 15983883      6.69%     59.15% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 16166688      6.76%     65.91% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 11714864      4.90%     70.82% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 69752324     29.18%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            239008156                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             306059690                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.267780                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           37805187                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.156599                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     99717739                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       92086083                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          92086083                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      92086083                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         92086083                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst       359264                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total          359264                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst       359264                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total         359264                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   5219840275                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   5219840275                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   5219840275                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   5219840275                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     92445347                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      92445347                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     92445347                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     92445347                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.003886                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.003886                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.003886                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.003886                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 14529.260586                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 14529.260586                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 14529.260586                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 14529.260586                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1001                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           16                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      62.562500                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst        12751                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         12751                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        12751                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        12751                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       346513                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       346513                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       346513                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       346513                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   4700521895                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   4700521895                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   4700521895                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   4700521895                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.003748                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.003748                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.003748                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.003748                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 13565.210815                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 13565.210815                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 13565.210815                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 13565.210815                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                 345488                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     92086083                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        92086083                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst       359264                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total        359264                       # number of ReadReq misses (Count)
